"id";"target_no";"cond_c";"cond_q";"expec";"list"
"mpugq2638glv4a9i4mfi8r07g3";NA;"f1";"q2";"57";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f1";"q4";"63";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f14";"q1";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f3";"q5";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f5";"q5";"22";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f11";"q4";"13";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f9";"q2";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f6";"q5";"98";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f4";"q2";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f8";"q4";"90";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f7";"q5";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f2";"q3";"96";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f12";"q1";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f13";"q4";"98";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f10";"q5";"100";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f9";"q3";"45";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f2";"q5";"95";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f10";"q3";"33";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f4";"q4";"16";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f11";"q4";"13";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f8";"q4";"23";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f7";"q2";"62";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f14";"q5";"19";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f3";"q4";"5";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f6";"q3";"73";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f13";"q4";"43";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f1";"q4";"64";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f12";"q1";"81";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f5";"q3";"62";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f1";"q5";"5";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f7";"q4";"56";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f6";"q4";"3";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f13";"q4";"73";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f5";"q5";"3";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f10";"q5";"45";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f8";"q2";"48";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f11";"q3";"9";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f14";"q5";"0";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f12";"q2";"8";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f2";"q4";"96";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f9";"q5";"22";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f3";"q4";"0";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f4";"q5";"67";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f11";"q3";"3";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f5";"q2";"30";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f9";"q2";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f3";"q2";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f2";"q3";"68";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f14";"q4";"3";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f13";"q4";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f10";"q4";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f8";"q5";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f1";"q3";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f12";"q1";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f7";"q2";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f6";"q2";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f4";"q2";"0";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f9";"q3";"67";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f1";"q3";"73";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f6";"q1";"60";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f7";"q4";"69";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f2";"q5";"68";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f5";"q4";"82";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f4";"q5";"69";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f13";"q3";"89";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f12";"q2";"64";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f14";"q3";"78";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f3";"q1";"51";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f8";"q3";"62";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f11";"q2";"78";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f10";"q5";"73";1
"q6329ddj41rl910cu46p2jcde2";NA;"f3";"q3";"0";1
"q6329ddj41rl910cu46p2jcde2";NA;"f1";"q3";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f13";"q1";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f10";"q2";"58";1
"q6329ddj41rl910cu46p2jcde2";NA;"f9";"q2";"87";1
"q6329ddj41rl910cu46p2jcde2";NA;"f8";"q5";"0";1
"q6329ddj41rl910cu46p2jcde2";NA;"f12";"q3";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f4";"q1";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f7";"q3";"2";1
"q6329ddj41rl910cu46p2jcde2";NA;"f11";"q3";"14";1
"q6329ddj41rl910cu46p2jcde2";NA;"f5";"q1";"94";1
"q6329ddj41rl910cu46p2jcde2";NA;"f6";"q3";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f2";"q1";"79";1
"q6329ddj41rl910cu46p2jcde2";NA;"f14";"q3";"1";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f5";"q1";"53";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f4";"q1";"100";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f6";"q5";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f3";"q4";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f12";"q5";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f14";"q5";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f8";"q1";"20";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f7";"q2";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f10";"q5";"84";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f11";"q4";"21";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f9";"q2";"28";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f13";"q4";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f2";"q4";"51";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f1";"q3";"100";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f7";"q4";"100";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f5";"q2";"73";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f2";"q4";"82";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f13";"q2";"14";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f11";"q1";"83";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f6";"q2";"85";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f10";"q5";"78";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f4";"q5";"0";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f1";"q2";"62";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f14";"q1";"90";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f8";"q3";"81";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f3";"q5";"0";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f9";"q1";"87";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f12";"q5";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f9";"q4";"24";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f8";"q4";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f13";"q2";"44";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f5";"q5";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f7";"q4";"75";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f14";"q3";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f6";"q5";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f12";"q4";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f11";"q4";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f4";"q4";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f3";"q5";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f2";"q4";"84";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f10";"q5";"83";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f1";"q3";"72";1
"tkoifl7a977maao066k3v04dk4";NA;"f13";"q2";"78";1
"tkoifl7a977maao066k3v04dk4";NA;"f8";"q1";"56";1
"tkoifl7a977maao066k3v04dk4";NA;"f5";"q4";"39";1
"tkoifl7a977maao066k3v04dk4";NA;"f1";"q4";"84";1
"tkoifl7a977maao066k3v04dk4";NA;"f3";"q2";"85";1
"tkoifl7a977maao066k3v04dk4";NA;"f6";"q4";"0";1
"tkoifl7a977maao066k3v04dk4";NA;"f12";"q5";"0";1
"tkoifl7a977maao066k3v04dk4";NA;"f9";"q4";"38";1
"tkoifl7a977maao066k3v04dk4";NA;"f11";"q2";"89";1
"tkoifl7a977maao066k3v04dk4";NA;"f14";"q1";"85";1
"tkoifl7a977maao066k3v04dk4";NA;"f7";"q4";"86";1
"tkoifl7a977maao066k3v04dk4";NA;"f2";"q2";"82";1
"tkoifl7a977maao066k3v04dk4";NA;"f10";"q2";"52";1
"tkoifl7a977maao066k3v04dk4";NA;"f4";"q5";"68";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f5";"q1";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f8";"q3";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f11";"q2";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f13";"q5";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f6";"q4";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f2";"q4";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f10";"q2";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f4";"q5";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f14";"q5";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f1";"q4";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f12";"q3";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f9";"q2";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f3";"q4";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f7";"q3";"0";1
"2d4oinih2o6mqei0vioigq6hu1";NA;"f1";"q3";"88";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f7";"q4";"51";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f9";"q5";"20";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f4";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f11";"q3";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f13";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f14";"q3";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f12";"q4";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f6";"q3";"16";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f8";"q1";"61";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f10";"q3";"25";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f2";"q3";"100";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f3";"q1";"100";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f5";"q2";"21";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f6";"q2";"75";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f4";"q5";"100";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f13";"q3";"56";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f1";"q4";"66";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f2";"q2";"9";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f11";"q2";"100";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f7";"q4";"77";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f10";"q4";"81";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f9";"q2";"91";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f3";"q1";"98";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f14";"q4";"9";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f8";"q1";"61";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f5";"q1";"54";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f12";"q2";"40";2
"565sbiadgbqvl811v248ss2710";NA;"f12";"q4";"5";2
"565sbiadgbqvl811v248ss2710";NA;"f7";"q1";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f3";"q2";"76";2
"565sbiadgbqvl811v248ss2710";NA;"f14";"q1";"100";2
"565sbiadgbqvl811v248ss2710";NA;"f4";"q5";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f8";"q5";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f5";"q2";"69";2
"565sbiadgbqvl811v248ss2710";NA;"f6";"q1";"89";2
"565sbiadgbqvl811v248ss2710";NA;"f10";"q1";"100";2
"565sbiadgbqvl811v248ss2710";NA;"f2";"q4";"92";2
"565sbiadgbqvl811v248ss2710";NA;"f1";"q4";"91";2
"565sbiadgbqvl811v248ss2710";NA;"f11";"q5";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f9";"q1";"83";2
"565sbiadgbqvl811v248ss2710";NA;"f13";"q3";"30";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f9";"q1";"98";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f4";"q4";"39";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f12";"q2";"85";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f1";"q4";"77";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f11";"q2";"86";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f5";"q1";"78";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f14";"q2";"49";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f3";"q4";"8";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f7";"q4";"88";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f6";"q3";"85";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f2";"q1";"82";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f13";"q1";"87";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f8";"q3";"84";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f10";"q3";"56";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f5";"q2";"34";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f7";"q3";"11";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f10";"q4";"48";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f3";"q1";"94";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f8";"q3";"82";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f9";"q5";"20";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f1";"q2";"79";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f14";"q4";"0";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f2";"q4";"85";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f12";"q3";"85";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f4";"q5";"30";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f13";"q1";"93";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f6";"q4";"2";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f11";"q3";"11";2
"787ied613ll1sgtb1nud0cptd5";NA;"f9";"q5";"19";2
"787ied613ll1sgtb1nud0cptd5";NA;"f6";"q2";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f1";"q4";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f13";"q1";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f14";"q4";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f10";"q2";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f4";"q5";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f12";"q5";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f7";"q1";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f3";"q2";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f5";"q5";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f2";"q2";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f8";"q1";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f11";"q4";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f10";"q4";"83";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f14";"q4";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f11";"q5";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f2";"q5";"86";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f6";"q4";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f8";"q5";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f13";"q4";"49";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f5";"q1";"48";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f1";"q5";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f12";"q1";"98";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f7";"q4";"100";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f9";"q1";"84";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f3";"q2";"91";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f4";"q1";"100";2
"8an1kg7djt9khhavo91o4dq626";NA;"f6";"q5";"83";2
"8an1kg7djt9khhavo91o4dq626";NA;"f14";"q5";"18";2
"8an1kg7djt9khhavo91o4dq626";NA;"f11";"q4";"78";2
"8an1kg7djt9khhavo91o4dq626";NA;"f4";"q1";"100";2
"8an1kg7djt9khhavo91o4dq626";NA;"f12";"q3";"62";2
"8an1kg7djt9khhavo91o4dq626";NA;"f5";"q5";"2";2
"8an1kg7djt9khhavo91o4dq626";NA;"f8";"q4";"17";2
"8an1kg7djt9khhavo91o4dq626";NA;"f13";"q4";"98";2
"8an1kg7djt9khhavo91o4dq626";NA;"f10";"q1";"96";2
"8an1kg7djt9khhavo91o4dq626";NA;"f3";"q1";"99";2
"8an1kg7djt9khhavo91o4dq626";NA;"f1";"q2";"4";2
"8an1kg7djt9khhavo91o4dq626";NA;"f2";"q5";"90";2
"8an1kg7djt9khhavo91o4dq626";NA;"f7";"q1";"0";2
"8an1kg7djt9khhavo91o4dq626";NA;"f9";"q5";"0";2
"8uutc942bjet89s8la11n2tdm7";NA;"f8";"q1";"92";2
"8uutc942bjet89s8la11n2tdm7";NA;"f13";"q2";"21";2
"8uutc942bjet89s8la11n2tdm7";NA;"f4";"q2";"33";2
"8uutc942bjet89s8la11n2tdm7";NA;"f12";"q3";"66";2
"8uutc942bjet89s8la11n2tdm7";NA;"f3";"q2";"88";2
"8uutc942bjet89s8la11n2tdm7";NA;"f5";"q3";"96";2
"8uutc942bjet89s8la11n2tdm7";NA;"f7";"q5";"5";2
"8uutc942bjet89s8la11n2tdm7";NA;"f9";"q4";"78";2
"8uutc942bjet89s8la11n2tdm7";NA;"f1";"q2";"81";2
"8uutc942bjet89s8la11n2tdm7";NA;"f6";"q5";"64";2
"8uutc942bjet89s8la11n2tdm7";NA;"f11";"q4";"53";2
"8uutc942bjet89s8la11n2tdm7";NA;"f2";"q5";"54";2
"8uutc942bjet89s8la11n2tdm7";NA;"f14";"q2";"31";2
"8uutc942bjet89s8la11n2tdm7";NA;"f10";"q2";"30";2
"975ccs2bqlh65duns9et4u68j1";NA;"f6";"q5";"80";2
"975ccs2bqlh65duns9et4u68j1";NA;"f2";"q4";"84";2
"975ccs2bqlh65duns9et4u68j1";NA;"f14";"q3";"8";2
"975ccs2bqlh65duns9et4u68j1";NA;"f8";"q4";"29";2
"975ccs2bqlh65duns9et4u68j1";NA;"f10";"q1";"70";2
"975ccs2bqlh65duns9et4u68j1";NA;"f5";"q2";"60";2
"975ccs2bqlh65duns9et4u68j1";NA;"f13";"q3";"20";2
"975ccs2bqlh65duns9et4u68j1";NA;"f7";"q4";"19";2
"975ccs2bqlh65duns9et4u68j1";NA;"f3";"q4";"0";2
"975ccs2bqlh65duns9et4u68j1";NA;"f1";"q1";"33";2
"975ccs2bqlh65duns9et4u68j1";NA;"f4";"q4";"1";2
"975ccs2bqlh65duns9et4u68j1";NA;"f11";"q3";"1";2
"975ccs2bqlh65duns9et4u68j1";NA;"f9";"q2";"35";2
"975ccs2bqlh65duns9et4u68j1";NA;"f12";"q2";"2";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f11";"q5";"5";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f7";"q4";"81";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f9";"q4";"55";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f1";"q4";"80";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f12";"q5";"0";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f10";"q3";"44";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f13";"q4";"71";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f2";"q1";"75";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f5";"q3";"87";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f3";"q2";"74";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f8";"q4";"51";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f4";"q2";"37";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f14";"q4";"44";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f6";"q4";"0";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f14";"q3";"5";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f12";"q4";"0";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f9";"q2";"62";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f2";"q3";"62";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f7";"q4";"65";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f4";"q5";"20";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f5";"q3";"62";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f13";"q4";"72";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f6";"q3";"77";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f10";"q2";"8";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f3";"q1";"75";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f11";"q2";"68";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f8";"q5";"1";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f1";"q3";"75";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f1";"q2";"15";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f4";"q5";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f9";"q3";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f10";"q1";"93";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f3";"q5";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f7";"q1";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f11";"q1";"48";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f14";"q2";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f12";"q5";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f6";"q3";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f8";"q4";"0";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f2";"q2";"61";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f13";"q1";"100";2
"b1okj31j1606u8d9hcf2v7knm1";NA;"f5";"q3";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f8";"q2";"74";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f13";"q1";"100";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f9";"q2";"100";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f2";"q5";"100";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f4";"q2";"60";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f5";"q1";"46";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f14";"q3";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f6";"q4";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f1";"q5";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f11";"q5";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f3";"q3";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f10";"q2";"0";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f12";"q2";"18";2
"b8tjbohogv37t94jh7tfas3vq1";NA;"f7";"q1";"0";2
"c9voulvrstido82h2tck6a2to1";NA;"f4";"q3";"80";2
"c9voulvrstido82h2tck6a2to1";NA;"f6";"q5";"40";2
"c9voulvrstido82h2tck6a2to1";NA;"f7";"q1";"21";2
"c9voulvrstido82h2tck6a2to1";NA;"f5";"q3";"75";2
"c9voulvrstido82h2tck6a2to1";NA;"f1";"q3";"69";2
"c9voulvrstido82h2tck6a2to1";NA;"f9";"q4";"37";2
"c9voulvrstido82h2tck6a2to1";NA;"f8";"q3";"74";2
"c9voulvrstido82h2tck6a2to1";NA;"f14";"q1";"74";2
"c9voulvrstido82h2tck6a2to1";NA;"f3";"q3";"64";2
"c9voulvrstido82h2tck6a2to1";NA;"f10";"q2";"43";2
"c9voulvrstido82h2tck6a2to1";NA;"f2";"q4";"71";2
